"country","countryCode","date","filterByKeyword","filterByRating","input","isAmazonVine","isVerified","position","product/listPrice","product/price","productAsin","productOriginalAsin","ratingScore","reviewCategoryUrl","reviewDescription","reviewId","reviewImages/0","reviewImages/1","reviewImages/2","reviewImages/3","reviewImages/4","reviewImages/5","reviewImages/6","reviewImages/7","reviewImages/8","reviewImages/9","reviewImages/10","reviewImages/11","reviewReaction","reviewTitle","reviewUrl","reviewedIn","totalCategoryRatings","totalCategoryReviews","userId","userProfileLink","variant","variantAsin","variantAttributes/0/key","variantAttributes/0/value","variantAttributes/1/key","variantAttributes/1/value","variantAttributes/2/key","variantAttributes/2/value","variantAttributes/3/key","variantAttributes/3/value"
"United States",,"2024-08-08",,"fourStar","https://www.amazon.com/Apple-iPhone-128GB-Pacific-Blue/dp/B08PMYLKVF/ref=sr_1_1?crid=3DYDV033CD8LK&dib=eyJ2IjoiMSJ9.gWSd3EjXIXSMAOAYU59F7QXxZChDXkSmsLnXSs7JKEaSNkfKs0MhADDZgneWdy50zuff_oSgekE_DM29an22RQLyj_xcLIGtxlrD77wdNbIumgQJ8kFuTg5-C8LV-R69tTJLxRiElJwawPqjHJhf5OBBdfVvPp3gQvyBhOJhIJnKNbnIMKi2KFALy83Ct-Qhg9D9m3uBVhyCzZVhMsEi5BFMysip3aW1_LAp4L1slg4.gMYwI8r_i-HvPImpTtJukBqb9BEiXdigCYTqEhrUySQ&dib_tag=se&keywords=iphone%2B12%2Bpro&qid=1752790763&sprefix=*%2BiPhone%2B12%2Bpro%2Caps%2C705&sr=8-1&th=1","false","true","96",,,"B08PMYLKVF","B08PMYLKVF","4","https://www.amazon.com/product-reviews/B08PMYLKVF?pageNumber=1&filterByStar=four_star&sortBy=helpful&formatType=all_formats&asin=B08PMYLKVF&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","My complaint is that the add said it has 8 gigs of RAM and only has 6. The sound is okay.","R2CQNZVRZ9FVTE",,,,,,,,,,,,,,"Good product","https://www.amazon.com/gp/customer-reviews/R2CQNZVRZ9FVTE","Reviewed in the United States on August 8, 2024","12411","457",,,"Size: 128GB, Color: Pacific Blue, Service Provider: Unlocked, Product grade: Renewed","B08PMYLKVF","Size","128GB","Color","Pacific Blue","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2024-08-01",,"fourStar","https://www.amazon.com/Apple-iPhone-128GB-Pacific-Blue/dp/B08PMYLKVF/ref=sr_1_1?crid=3DYDV033CD8LK&dib=eyJ2IjoiMSJ9.gWSd3EjXIXSMAOAYU59F7QXxZChDXkSmsLnXSs7JKEaSNkfKs0MhADDZgneWdy50zuff_oSgekE_DM29an22RQLyj_xcLIGtxlrD77wdNbIumgQJ8kFuTg5-C8LV-R69tTJLxRiElJwawPqjHJhf5OBBdfVvPp3gQvyBhOJhIJnKNbnIMKi2KFALy83Ct-Qhg9D9m3uBVhyCzZVhMsEi5BFMysip3aW1_LAp4L1slg4.gMYwI8r_i-HvPImpTtJukBqb9BEiXdigCYTqEhrUySQ&dib_tag=se&keywords=iphone%2B12%2Bpro&qid=1752790763&sprefix=*%2BiPhone%2B12%2Bpro%2Caps%2C705&sr=8-1&th=1","false","true","97",,,"B08PMYLKVF","B08PMYLKVF","4","https://www.amazon.com/product-reviews/B08PMYLKVF?pageNumber=1&filterByStar=four_star&sortBy=helpful&formatType=all_formats&asin=B08PMYLKVF&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","BUen estado, un poco golpeado a los lados pero es mas estetico que otra cosa. Funciona perfecto y esta libre para trabajar en Colombia","R28UHY8S4GBELD",,,,,,,,,,,,,,"Funciona en Colombia","https://www.amazon.com/gp/customer-reviews/R28UHY8S4GBELD","Reviewed in the United States on August 1, 2024","12411","457",,,"Size: 128GB, Color: Graphite, Service Provider: Unlocked, Product grade: Renewed","B08PMYLKVF","Size","128GB","Color","Graphite","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2024-05-20",,"fourStar","https://www.amazon.com/Apple-iPhone-128GB-Pacific-Blue/dp/B08PMYLKVF/ref=sr_1_1?crid=3DYDV033CD8LK&dib=eyJ2IjoiMSJ9.gWSd3EjXIXSMAOAYU59F7QXxZChDXkSmsLnXSs7JKEaSNkfKs0MhADDZgneWdy50zuff_oSgekE_DM29an22RQLyj_xcLIGtxlrD77wdNbIumgQJ8kFuTg5-C8LV-R69tTJLxRiElJwawPqjHJhf5OBBdfVvPp3gQvyBhOJhIJnKNbnIMKi2KFALy83Ct-Qhg9D9m3uBVhyCzZVhMsEi5BFMysip3aW1_LAp4L1slg4.gMYwI8r_i-HvPImpTtJukBqb9BEiXdigCYTqEhrUySQ&dib_tag=se&keywords=iphone%2B12%2Bpro&qid=1752790763&sprefix=*%2BiPhone%2B12%2Bpro%2Caps%2C705&sr=8-1&th=1","false","true","98",,,"B08PMYLKVF","B08PMYLKVF","4","https://www.amazon.com/product-reviews/B08PMYLKVF?pageNumber=1&filterByStar=four_star&sortBy=helpful&formatType=all_formats&asin=B08PMYLKVF&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Besides the Android apps that gives you complete freedom, and the fact that scribe to text is not OOTB, good phone for a decent price when it is not the latest version out there","R1Z49XZAGY6KJB",,,,,,,,,,,,,,"Missing Android freedom","https://www.amazon.com/gp/customer-reviews/R1Z49XZAGY6KJB","Reviewed in the United States on May 20, 2024","12411","457",,,"Size: 256GB, Color: Graphite, Service Provider: Unlocked, Product grade: Renewed","B08PMYLKVF","Size","256GB","Color","Graphite","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2024-08-24",,"fourStar","https://www.amazon.com/Apple-iPhone-128GB-Pacific-Blue/dp/B08PMYLKVF/ref=sr_1_1?crid=3DYDV033CD8LK&dib=eyJ2IjoiMSJ9.gWSd3EjXIXSMAOAYU59F7QXxZChDXkSmsLnXSs7JKEaSNkfKs0MhADDZgneWdy50zuff_oSgekE_DM29an22RQLyj_xcLIGtxlrD77wdNbIumgQJ8kFuTg5-C8LV-R69tTJLxRiElJwawPqjHJhf5OBBdfVvPp3gQvyBhOJhIJnKNbnIMKi2KFALy83Ct-Qhg9D9m3uBVhyCzZVhMsEi5BFMysip3aW1_LAp4L1slg4.gMYwI8r_i-HvPImpTtJukBqb9BEiXdigCYTqEhrUySQ&dib_tag=se&keywords=iphone%2B12%2Bpro&qid=1752790763&sprefix=*%2BiPhone%2B12%2Bpro%2Caps%2C705&sr=8-1&th=1","false","true","99",,,"B08PMYLKVF","B08PMYLKVF","4","https://www.amazon.com/product-reviews/B08PMYLKVF?pageNumber=1&filterByStar=four_star&sortBy=helpful&formatType=all_formats&asin=B08PMYLKVF&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","This was amazons own renewed product and came super clean and fully functional","R2Q41N69GNC3V7",,,,,,,,,,,,,,"Amazing refurb a great buy","https://www.amazon.com/gp/customer-reviews/R2Q41N69GNC3V7","Reviewed in the United States on August 24, 2024","12411","457",,,"Size: 128GB, Color: Pacific Blue, Service Provider: Unlocked, Product grade: Renewed","B08PMYLKVF","Size","128GB","Color","Pacific Blue","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2024-08-13",,"fourStar","https://www.amazon.com/Apple-iPhone-128GB-Pacific-Blue/dp/B08PMYLKVF/ref=sr_1_1?crid=3DYDV033CD8LK&dib=eyJ2IjoiMSJ9.gWSd3EjXIXSMAOAYU59F7QXxZChDXkSmsLnXSs7JKEaSNkfKs0MhADDZgneWdy50zuff_oSgekE_DM29an22RQLyj_xcLIGtxlrD77wdNbIumgQJ8kFuTg5-C8LV-R69tTJLxRiElJwawPqjHJhf5OBBdfVvPp3gQvyBhOJhIJnKNbnIMKi2KFALy83Ct-Qhg9D9m3uBVhyCzZVhMsEi5BFMysip3aW1_LAp4L1slg4.gMYwI8r_i-HvPImpTtJukBqb9BEiXdigCYTqEhrUySQ&dib_tag=se&keywords=iphone%2B12%2Bpro&qid=1752790763&sprefix=*%2BiPhone%2B12%2Bpro%2Caps%2C705&sr=8-1&th=1","false","true","100",,,"B08PMYLKVF","B08PMYLKVF","4","https://www.amazon.com/product-reviews/B08PMYLKVF?pageNumber=1&filterByStar=four_star&sortBy=helpful&formatType=all_formats&asin=B08PMYLKVF&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Got it at a good price and working great. the shipping took more than a month, so I took one start out.","R18GSB1QX2U6SJ",,,,,,,,,,,,,,"Great Value","https://www.amazon.com/gp/customer-reviews/R18GSB1QX2U6SJ","Reviewed in the United States on August 13, 2024","12411","457",,,"Size: 256GB, Color: Pacific Blue, Service Provider: Unlocked, Product grade: Renewed","B08PMYLKVF","Size","256GB","Color","Pacific Blue","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2024-11-05",,"threeStar","https://www.amazon.com/Apple-iPhone-128GB-Pacific-Blue/dp/B08PMYLKVF/ref=sr_1_1?crid=3DYDV033CD8LK&dib=eyJ2IjoiMSJ9.gWSd3EjXIXSMAOAYU59F7QXxZChDXkSmsLnXSs7JKEaSNkfKs0MhADDZgneWdy50zuff_oSgekE_DM29an22RQLyj_xcLIGtxlrD77wdNbIumgQJ8kFuTg5-C8LV-R69tTJLxRiElJwawPqjHJhf5OBBdfVvPp3gQvyBhOJhIJnKNbnIMKi2KFALy83Ct-Qhg9D9m3uBVhyCzZVhMsEi5BFMysip3aW1_LAp4L1slg4.gMYwI8r_i-HvPImpTtJukBqb9BEiXdigCYTqEhrUySQ&dib_tag=se&keywords=iphone%2B12%2Bpro&qid=1752790763&sprefix=*%2BiPhone%2B12%2Bpro%2Caps%2C705&sr=8-1&th=1","false","true","1",,,"B08PMYLKVF","B08PMYLKVF","3","https://www.amazon.com/product-reviews/B08PMYLKVF?pageNumber=1&filterByStar=three_star&sortBy=helpful&formatType=all_formats&asin=B08PMYLKVF&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","I ordered this phone because my old phone was non-operational. I received it within 2 days of ordering which was great! It appeared in excellent physical condition: no scratches on the screen or back, just a few scruffs on the corners. The device worked as it should except when I tried to use the rear facing camera, I noticed the picture was very blurry. I contacted Amazon and they walked me through a series of steps to attempt to fix the issue. When that didn’t work, they contacted the seller directly and expressed my concerns. The seller said I could return the phone and if they had a replacement in stock they’d exchange the device, but if it was out of stock I’d get a refund. I asked if they could send a replacement before I sent the phone back since I didn’t have another phone to use, but the seller was adamant that they receive the device before sending a replacement. So I sent the defective phone back and waited a week before I heard anything. I was then informed that I’d be receiving a refund. If I would’ve known that I’d be getting a refund, I would’ve bought a new phone once I knew this one was defective. I appreciate that this seller stands by their product and made the situation right, but it was a great inconvenience to me as a buyer not having a phone for 7 days. It’s worth taking the chance if you get a quality phone but, on the off chance that you get a defective one, I wouldn’t recommend buying from this seller unless you have something to use for a week+ while you’re waiting for an “exchange”.","R3UZO7Y6FI93QK",,,,,,,,,,,,,"26","Make sure you have a backup device…","https://www.amazon.com/gp/customer-reviews/R3UZO7Y6FI93QK","Reviewed in the United States on November 5, 2024","12411","320",,,"Size: 256GB, Color: Silver, Service Provider: Unlocked, Product grade: Renewed","B08PMYLKVF","Size","256GB","Color","Silver","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2025-07-02",,"threeStar","https://www.amazon.com/Apple-iPhone-128GB-Pacific-Blue/dp/B08PMYLKVF/ref=sr_1_1?crid=3DYDV033CD8LK&dib=eyJ2IjoiMSJ9.gWSd3EjXIXSMAOAYU59F7QXxZChDXkSmsLnXSs7JKEaSNkfKs0MhADDZgneWdy50zuff_oSgekE_DM29an22RQLyj_xcLIGtxlrD77wdNbIumgQJ8kFuTg5-C8LV-R69tTJLxRiElJwawPqjHJhf5OBBdfVvPp3gQvyBhOJhIJnKNbnIMKi2KFALy83Ct-Qhg9D9m3uBVhyCzZVhMsEi5BFMysip3aW1_LAp4L1slg4.gMYwI8r_i-HvPImpTtJukBqb9BEiXdigCYTqEhrUySQ&dib_tag=se&keywords=iphone%2B12%2Bpro&qid=1752790763&sprefix=*%2BiPhone%2B12%2Bpro%2Caps%2C705&sr=8-1&th=1","false","true","2",,,"B08PMYLKVF","B08PMYLKVF","3","https://www.amazon.com/product-reviews/B08PMYLKVF?pageNumber=1&filterByStar=three_star&sortBy=helpful&formatType=all_formats&asin=B08PMYLKVF&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Phone came in great condition but has slightly delayed responsiveness compared to my iPhone 11 and not really sure if 86% battery capacity is considered excellent condition that’s considered good at most so I can only imagine the battery capacity on a good conditioned phone 🤦🏽♂️","RXM0FMQQOUV5I","https://m.media-amazon.com/images/I/51iRjZvclTL._SY88.jpg",,,,,,,,,,,,,"86% battery life is not excellent condition","https://www.amazon.com/gp/customer-reviews/RXM0FMQQOUV5I","Reviewed in the United States on July 2, 2025","12411","320",,,"Size: 128GB, Color: Pacific Blue, Service Provider: Unlocked, Product grade: Renewed","B08PMYLKVF","Size","128GB","Color","Pacific Blue","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2025-06-24",,"threeStar","https://www.amazon.com/Apple-iPhone-128GB-Pacific-Blue/dp/B08PMYLKVF/ref=sr_1_1?crid=3DYDV033CD8LK&dib=eyJ2IjoiMSJ9.gWSd3EjXIXSMAOAYU59F7QXxZChDXkSmsLnXSs7JKEaSNkfKs0MhADDZgneWdy50zuff_oSgekE_DM29an22RQLyj_xcLIGtxlrD77wdNbIumgQJ8kFuTg5-C8LV-R69tTJLxRiElJwawPqjHJhf5OBBdfVvPp3gQvyBhOJhIJnKNbnIMKi2KFALy83Ct-Qhg9D9m3uBVhyCzZVhMsEi5BFMysip3aW1_LAp4L1slg4.gMYwI8r_i-HvPImpTtJukBqb9BEiXdigCYTqEhrUySQ&dib_tag=se&keywords=iphone%2B12%2Bpro&qid=1752790763&sprefix=*%2BiPhone%2B12%2Bpro%2Caps%2C705&sr=8-1&th=1","false","true","3",,,"B08PMYLKVF","B08PMYLKVF","3","https://www.amazon.com/product-reviews/B08PMYLKVF?pageNumber=1&filterByStar=three_star&sortBy=helpful&formatType=all_formats&asin=B08PMYLKVF&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Llego muy rápido lo único que no me gustó es que llegó con 73% de vida de la batería y con varios raspones en la pantalla y se calienta pero aparte de eso de atrás se mira bien","RAQ1U7SRVJW14",,,,,,,,,,,,,,"Más o menos","https://www.amazon.com/gp/customer-reviews/RAQ1U7SRVJW14","Reviewed in the United States on June 24, 2025","12411","320",,,"Size: 128GB, Color: Silver, Service Provider: Unlocked, Product grade: Renewed","B08PMYLKVF","Size","128GB","Color","Silver","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2024-06-14",,"threeStar","https://www.amazon.com/Apple-iPhone-128GB-Pacific-Blue/dp/B08PMYLKVF/ref=sr_1_1?crid=3DYDV033CD8LK&dib=eyJ2IjoiMSJ9.gWSd3EjXIXSMAOAYU59F7QXxZChDXkSmsLnXSs7JKEaSNkfKs0MhADDZgneWdy50zuff_oSgekE_DM29an22RQLyj_xcLIGtxlrD77wdNbIumgQJ8kFuTg5-C8LV-R69tTJLxRiElJwawPqjHJhf5OBBdfVvPp3gQvyBhOJhIJnKNbnIMKi2KFALy83Ct-Qhg9D9m3uBVhyCzZVhMsEi5BFMysip3aW1_LAp4L1slg4.gMYwI8r_i-HvPImpTtJukBqb9BEiXdigCYTqEhrUySQ&dib_tag=se&keywords=iphone%2B12%2Bpro&qid=1752790763&sprefix=*%2BiPhone%2B12%2Bpro%2Caps%2C705&sr=8-1&th=1","false","true","4",,,"B08PMYLKVF","B08PMYLKVF","3","https://www.amazon.com/product-reviews/B08PMYLKVF?pageNumber=1&filterByStar=three_star&sortBy=helpful&formatType=all_formats&asin=B08PMYLKVF&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Here's a review for a refurbished iPhone 12 Pro with poor voice quality and a depleted battery: Title: Buyer Beware: Refurbished iPhone 12 Pro Falls Short If you're in the market for a refurbished iPhone 12 Pro, proceed with caution with the units gor sale here. My recent experience with a supposedly ""certified"" refurbished unit from a third-party seller has been nothing short of disappointing. Let's start with the voice quality. Despite being touted as ""like new,"" the voice quality during calls is abysmal. Voices sound muffled, and there's a constant static noise that makes conversations a struggle. In an age where crystal-clear audio is expected, this issue is simply unacceptable. But the problems don't stop there. The battery life on this refurbished unit is a joke. After a mere few hours of moderate use, the battery drains alarmingly fast, leaving you tethered to a power source. And to make matters worse, the battery health has already depleted to a dismal 88% – a far cry from the promised ""like new"" condition. Perhaps the most frustrating aspect of this purchase is the lack of warranty coverage. Since the Apple warranty has expired, any issues that arise will be solely the responsibility of the new owner. That means costly repairs or replacement expenses down the line, effectively negating any potential savings from buying a refurbished device. In conclusion, while the allure of a discounted refurbished iPhone 12 Pro is understandable, this particular unit fails to deliver on its promises. Poor voice quality, abysmal battery life, and the lack of warranty protection make this a purchase I cannot recommend. Unless you're willing to take a significant gamble, it's best to steer clear of this particular offering and explore alternative options.","R2TZQSAXQMWUE5",,,,,,,,,,,,,"24","Beware of what's under the hood","https://www.amazon.com/gp/customer-reviews/R2TZQSAXQMWUE5","Reviewed in the United States on June 14, 2024","12411","320",,,"Size: 128GB, Color: Graphite, Service Provider: Unlocked, Product grade: Renewed","B08PMYLKVF","Size","128GB","Color","Graphite","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2025-05-26",,"threeStar","https://www.amazon.com/Apple-iPhone-128GB-Pacific-Blue/dp/B08PMYLKVF/ref=sr_1_1?crid=3DYDV033CD8LK&dib=eyJ2IjoiMSJ9.gWSd3EjXIXSMAOAYU59F7QXxZChDXkSmsLnXSs7JKEaSNkfKs0MhADDZgneWdy50zuff_oSgekE_DM29an22RQLyj_xcLIGtxlrD77wdNbIumgQJ8kFuTg5-C8LV-R69tTJLxRiElJwawPqjHJhf5OBBdfVvPp3gQvyBhOJhIJnKNbnIMKi2KFALy83Ct-Qhg9D9m3uBVhyCzZVhMsEi5BFMysip3aW1_LAp4L1slg4.gMYwI8r_i-HvPImpTtJukBqb9BEiXdigCYTqEhrUySQ&dib_tag=se&keywords=iphone%2B12%2Bpro&qid=1752790763&sprefix=*%2BiPhone%2B12%2Bpro%2Caps%2C705&sr=8-1&th=1","false","true","5",,,"B08PMYLKVF","B08PMYLKVF","3","https://www.amazon.com/product-reviews/B08PMYLKVF?pageNumber=1&filterByStar=three_star&sortBy=helpful&formatType=all_formats&asin=B08PMYLKVF&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Me llego con la pantalla cambiada, pero no por una pieza original, sale el error de pieza desconocida. Batería la 100 por ciento, seguramente la batería es cambiada también, porque no tiene mucha duración, aproximadamente 5 horas y se descarga completamente, tengo otro iPhone con 85 por ciento de condición de batería y me dura un día entero","RUYKDI9CBACST","https://m.media-amazon.com/images/I/613OPMbEYBL._SY88.jpg","https://m.media-amazon.com/images/I/71AJEVo1suL._SY88.jpg",,,,,,,,,,,,"Cambiaron las piezas pero no por productos de buena calidad","https://www.amazon.com/gp/customer-reviews/RUYKDI9CBACST","Reviewed in the United States on May 26, 2025","12411","320",,,"Size: 128GB, Color: Silver, Service Provider: Unlocked, Product grade: Renewed","B08PMYLKVF","Size","128GB","Color","Silver","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2025-06-29",,"threeStar","https://www.amazon.com/Apple-iPhone-128GB-Pacific-Blue/dp/B08PMYLKVF/ref=sr_1_1?crid=3DYDV033CD8LK&dib=eyJ2IjoiMSJ9.gWSd3EjXIXSMAOAYU59F7QXxZChDXkSmsLnXSs7JKEaSNkfKs0MhADDZgneWdy50zuff_oSgekE_DM29an22RQLyj_xcLIGtxlrD77wdNbIumgQJ8kFuTg5-C8LV-R69tTJLxRiElJwawPqjHJhf5OBBdfVvPp3gQvyBhOJhIJnKNbnIMKi2KFALy83Ct-Qhg9D9m3uBVhyCzZVhMsEi5BFMysip3aW1_LAp4L1slg4.gMYwI8r_i-HvPImpTtJukBqb9BEiXdigCYTqEhrUySQ&dib_tag=se&keywords=iphone%2B12%2Bpro&qid=1752790763&sprefix=*%2BiPhone%2B12%2Bpro%2Caps%2C705&sr=8-1&th=1","false","true","6",,,"B08PMYLKVF","B08PMYLKVF","3","https://www.amazon.com/product-reviews/B08PMYLKVF?pageNumber=1&filterByStar=three_star&sortBy=helpful&formatType=all_formats&asin=B08PMYLKVF&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","El celular está totalmente BLOQUEADO NO (DESBLOQUEADO)","R5NL422SKQ1HP",,,,,,,,,,,,,,"RED CELULAR","https://www.amazon.com/gp/customer-reviews/R5NL422SKQ1HP","Reviewed in the United States on June 29, 2025","12411","320",,,"Size: 128GB, Color: Pacific Blue, Service Provider: Unlocked, Product grade: Renewed","B08PMYLKVF","Size","128GB","Color","Pacific Blue","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2025-06-24",,"threeStar","https://www.amazon.com/Apple-iPhone-128GB-Pacific-Blue/dp/B08PMYLKVF/ref=sr_1_1?crid=3DYDV033CD8LK&dib=eyJ2IjoiMSJ9.gWSd3EjXIXSMAOAYU59F7QXxZChDXkSmsLnXSs7JKEaSNkfKs0MhADDZgneWdy50zuff_oSgekE_DM29an22RQLyj_xcLIGtxlrD77wdNbIumgQJ8kFuTg5-C8LV-R69tTJLxRiElJwawPqjHJhf5OBBdfVvPp3gQvyBhOJhIJnKNbnIMKi2KFALy83Ct-Qhg9D9m3uBVhyCzZVhMsEi5BFMysip3aW1_LAp4L1slg4.gMYwI8r_i-HvPImpTtJukBqb9BEiXdigCYTqEhrUySQ&dib_tag=se&keywords=iphone%2B12%2Bpro&qid=1752790763&sprefix=*%2BiPhone%2B12%2Bpro%2Caps%2C705&sr=8-1&th=1","false","true","7",,,"B08PMYLKVF","B08PMYLKVF","3","https://www.amazon.com/product-reviews/B08PMYLKVF?pageNumber=1&filterByStar=three_star&sortBy=helpful&formatType=all_formats&asin=B08PMYLKVF&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Phone's physical looks is Great however, the receivers speaker doesn't seem to work at all","R2FUH6MWHMOQV4",,,,,,,,,,,,,,"Speaker issues","https://www.amazon.com/gp/customer-reviews/R2FUH6MWHMOQV4","Reviewed in the United States on June 24, 2025","12411","320",,,"Size: 128GB, Color: Pacific Blue, Service Provider: Unlocked, Product grade: Renewed","B08PMYLKVF","Size","128GB","Color","Pacific Blue","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2025-06-22",,"threeStar","https://www.amazon.com/Apple-iPhone-128GB-Pacific-Blue/dp/B08PMYLKVF/ref=sr_1_1?crid=3DYDV033CD8LK&dib=eyJ2IjoiMSJ9.gWSd3EjXIXSMAOAYU59F7QXxZChDXkSmsLnXSs7JKEaSNkfKs0MhADDZgneWdy50zuff_oSgekE_DM29an22RQLyj_xcLIGtxlrD77wdNbIumgQJ8kFuTg5-C8LV-R69tTJLxRiElJwawPqjHJhf5OBBdfVvPp3gQvyBhOJhIJnKNbnIMKi2KFALy83Ct-Qhg9D9m3uBVhyCzZVhMsEi5BFMysip3aW1_LAp4L1slg4.gMYwI8r_i-HvPImpTtJukBqb9BEiXdigCYTqEhrUySQ&dib_tag=se&keywords=iphone%2B12%2Bpro&qid=1752790763&sprefix=*%2BiPhone%2B12%2Bpro%2Caps%2C705&sr=8-1&th=1","false","true","8",,,"B08PMYLKVF","B08PMYLKVF","3","https://www.amazon.com/product-reviews/B08PMYLKVF?pageNumber=1&filterByStar=three_star&sortBy=helpful&formatType=all_formats&asin=B08PMYLKVF&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Llego en perfecto estado pero la batería tenía un 80 por ciento de salud","R20T4EKD0QJIOH",,,,,,,,,,,,,,"Batería baja","https://www.amazon.com/gp/customer-reviews/R20T4EKD0QJIOH","Reviewed in the United States on June 22, 2025","12411","320",,,"Size: 256GB, Color: Graphite, Service Provider: Unlocked, Product grade: Renewed","B08PMYLKVF","Size","256GB","Color","Graphite","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2025-06-22",,"threeStar","https://www.amazon.com/Apple-iPhone-128GB-Pacific-Blue/dp/B08PMYLKVF/ref=sr_1_1?crid=3DYDV033CD8LK&dib=eyJ2IjoiMSJ9.gWSd3EjXIXSMAOAYU59F7QXxZChDXkSmsLnXSs7JKEaSNkfKs0MhADDZgneWdy50zuff_oSgekE_DM29an22RQLyj_xcLIGtxlrD77wdNbIumgQJ8kFuTg5-C8LV-R69tTJLxRiElJwawPqjHJhf5OBBdfVvPp3gQvyBhOJhIJnKNbnIMKi2KFALy83Ct-Qhg9D9m3uBVhyCzZVhMsEi5BFMysip3aW1_LAp4L1slg4.gMYwI8r_i-HvPImpTtJukBqb9BEiXdigCYTqEhrUySQ&dib_tag=se&keywords=iphone%2B12%2Bpro&qid=1752790763&sprefix=*%2BiPhone%2B12%2Bpro%2Caps%2C705&sr=8-1&th=1","false","true","9",,,"B08PMYLKVF","B08PMYLKVF","3","https://www.amazon.com/product-reviews/B08PMYLKVF?pageNumber=1&filterByStar=three_star&sortBy=helpful&formatType=all_formats&asin=B08PMYLKVF&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","La bateria 77%","R2T893DF3F9YQ",,,,,,,,,,,,,,"Falta de bateria","https://www.amazon.com/gp/customer-reviews/R2T893DF3F9YQ","Reviewed in the United States on June 22, 2025","12411","320",,,"Size: 128GB, Color: Graphite, Service Provider: Unlocked, Product grade: Renewed","B08PMYLKVF","Size","128GB","Color","Graphite","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2025-05-12",,"threeStar","https://www.amazon.com/Apple-iPhone-128GB-Pacific-Blue/dp/B08PMYLKVF/ref=sr_1_1?crid=3DYDV033CD8LK&dib=eyJ2IjoiMSJ9.gWSd3EjXIXSMAOAYU59F7QXxZChDXkSmsLnXSs7JKEaSNkfKs0MhADDZgneWdy50zuff_oSgekE_DM29an22RQLyj_xcLIGtxlrD77wdNbIumgQJ8kFuTg5-C8LV-R69tTJLxRiElJwawPqjHJhf5OBBdfVvPp3gQvyBhOJhIJnKNbnIMKi2KFALy83Ct-Qhg9D9m3uBVhyCzZVhMsEi5BFMysip3aW1_LAp4L1slg4.gMYwI8r_i-HvPImpTtJukBqb9BEiXdigCYTqEhrUySQ&dib_tag=se&keywords=iphone%2B12%2Bpro&qid=1752790763&sprefix=*%2BiPhone%2B12%2Bpro%2Caps%2C705&sr=8-1&th=1","false","true","10",,,"B08PMYLKVF","B08PMYLKVF","3","https://www.amazon.com/product-reviews/B08PMYLKVF?pageNumber=1&filterByStar=three_star&sortBy=helpful&formatType=all_formats&asin=B08PMYLKVF&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","I need to contact the store but have been ill with sepsis and haven’t had a chance or energy to but the speaker doesn’t work and can’t access many settings as they are greyed out.","R2WNN0O55XGMUA",,,,,,,,,,,,,,"A bit run down but good customers services and prompt respons","https://www.amazon.com/gp/customer-reviews/R2WNN0O55XGMUA","Reviewed in the United States on May 12, 2025","12411","320",,,"Size: 128GB, Color: Graphite, Service Provider: Unlocked, Product grade: Renewed","B08PMYLKVF","Size","128GB","Color","Graphite","Service Provider","Unlocked","Product grade","Renewed"
