model,ratingScore,date,full_review_text,sentiment_score,final_topic
iphone 14 plus,3,2024-05-26,Locked. I bought this product as unlocked but it has locked and more over I send this mobile as a gift to my family members,-1,Phone Functionality & Defects
iphone 14 plus,3,2024-01-02,"some scratches on glass. Everything seems good except for some scratches on the glass (which is the only thing that bothers me for this being ""exceptional quality"") and some nicks in the bottom left... 100% battery capacity which is perfect and easy to swap over from my old IPhone XS Max",-1,Screen & Cosmetic Condition
iphone 14 plus,3,2023-10-24,Phone is not unlocked at first but unlocked after a few days. I brought the phone unlocked but it is still locked and I am unable to put my service on this phone. **Update ** The phone eventually unlocked a week later and I was able to put my service on the phone.,-1,Phone Functionality & Defects
iphone 14 plus,3,2024-06-16,Well.Alright,-1,Seller & Carrier Unlockability
iphone 14 plus,3,2023-10-09,Well it’s renewed. Everything works fine. Some scratches and dings on front and the back of the phone. It gets hot very quickly while charging. I wouldn’t buy it. Comes in plastic bag.,-1,Screen & Cosmetic Condition
iphone 14 plus,3,2023-10-14,The screen is quartered and the hanger arrived incomplete.My team an iPhone 14 Plus came to me with a small quartet at the bottom right of the screen and only the charger cable came without the head,-1,Screen & Cosmetic Condition
iphone 14 plus,3,2024-03-13,Good condition. Good overall. Can’t be considered as excellent. 88% battery health with minor scratches and dents.,-1,Screen & Cosmetic Condition
iphone 14 plus,3,2023-10-08,Some of these phone are stolen & lock. This phone was locked with a carrier I spent 250$ to get it unlock from a carrier plus a phone bill to much at once !!,-1,Phone Functionality & Defects
iphone 14 plus,3,2024-01-30,"Great condition, okay battery. Not a single scratch or dent on the phone to be seen (I got the excellent condition), but the battery life only came at 90%.",-1,Screen & Cosmetic Condition
iphone 14 plus,3,2023-05-30,"Freezes a lot. The phone outward appearance is fine. Although as many other people posted they removed the complimentary screen protector, I did not. Only ongoing issues I have it is slow and or freezes unless I’m on Wi-Fi. Even on Wi-Fi sometimes it’s slow.",-1,Battery Life & Charging
iphone 14 plus,3,2024-05-30,Phone grade. Appearance just ok,-1,Screen & Cosmetic Condition
iphone 14 plus,3,2023-10-24,Scratches.. There are scratches on the screen. Good about that is. They are not visible when the phone is on.,-1,Screen & Cosmetic Condition
iphone 14 plus,3,2024-02-22,It is not a new cell phone.I thought it was a new cell phone until I got scratched,-1,Seller & Carrier Unlockability
iphone 14 plus,3,2023-11-02,"Freezes up. The appearance is very clean with minor scratches, nothing to complain about. Nice phone but it freezes up, which is extremely annoying.",-1,Battery Life & Charging
iphone 14 plus,3,2023-04-17,Can't transfer my number. This i phone doesn't have a place for sim card so I may have to return I buy for my wife in I vory coast she is unable to get activated,-1,Phone Functionality & Defects
iphone 14 plus,3,2023-12-30,the phone did not come with a charger. The phone did not come with a charger,-1,Seller & Carrier Unlockability
iphone 14 plus,3,2024-07-25,"Not ""Excellent"" but Speedy Refund. The renewal fell short of the “Excellent” condition that I expected. There were numerous scratches around the rim joining the screen, possibly during screen replacement. I turned on the phone and got a warning that the camera part was unknown/not genuine. Cameras are a big part of the iPhone's appeal and cost. To prevent problems getting a refund, I paid UPS $18 to pack and ship the phone. I also videotaped the transaction. A free alternative is to film oneself packing the phone in the UPS store and bringing the phone to the counter. Power it up/off on camera before packing to show that is not a dummy phone. My full refund was initiated within a few hours of the return delivery.",-1,Phone Functionality & Defects
iphone 14 plus,3,2024-09-19,Says phone is locked. My dad bought the phone for me through the Verizon option and when I went to activate it it says the phone is locked through the last carrier idk what to do now,-1,Phone Functionality & Defects
iphone 14 plus,3,2024-08-19,100%. Mines is a little hot is that normal?,-1,Battery Life & Charging
iphone 14 plus,3,2024-04-04,Delivery. Didn’t show up as expected,-1,Screen & Cosmetic Condition
iphone 14 plus,3,2024-09-06,Ne peux utiliser Carte Sim. Le téléphone utilise seulement Esim non la carte Sim donc élimine certain fournisseur de service,-1,Phone Functionality & Defects
iphone 14 plus,3,2025-04-19,Brisé. Le microphone ne fonctionne pas correctement et le frame est tout cabossé. Assez décevant pour le prix payé.,-1,Screen & Cosmetic Condition
iphone 14 plus,3,2025-06-03,Chargé de la batterie: utilisation du iPhone stressants: peu d’automanie?. Très très déçue de cet iPhone. La batterie est très peu performante. Je dois recharger après 5 heures d’utilisation. Très mal reconditionné. La garantie me permet elle d’acheter une nouvelle batterie?????,-1,Phone Functionality & Defects
iphone 14 plus,3,2025-06-06,Short battery life. Very weak battery,-1,Seller & Carrier Unlockability
iphone 14 plus,3,2024-09-21,"Not in excellent condition and missing a sim slot. This is my second iPhone 14 Plus purchase reviewed/refurbished by Amazon Renewed. It was listed as excellent, same as my previous order. I was excited to receive it but ended up being upset once again. The phone had scratches on its back, scuffs on its side, no physical SIM slot (US version), a misplaced screen protector, and a ""good"" at best battery. I thought, as my second purchase, the previous issues would have been fixed. This was not the case; again, there was an absence of a SIM card slot (since it’s a US model). meaning I have to now go out my way to purchase an e-sim. Given the price I paid, I expected a much better-quality device. This should have been rated as acceptable to good at best. Overall, I feel like I overpaid for a product that didn’t live up to expectations. It was described as being in excellent condition, but in my opinion, ""acceptable/good"" would have been more appropriate for this phone. The description did not include the obvious scuffs and scratches on the iPhone. The whole purpose of this was to have an almost new iPhone at a reduced cost, but the device's battery life isn't excellent whatsoever, which makes it difficult to use all day without having to think about charging it.",-1,Screen & Cosmetic Condition
iphone 14 plus,3,2024-08-27,doesn’t have slot for physical simcard. I may return it since just working with e SIM and doesn’t have slot for physical sim,-1,Phone Functionality & Defects
iphone 14 plus,3,2024-04-13,Battery health at 86%. Purchased because my current iPhone had bad battery health and reviews for this product seemed like many people were getting phones with good battery health over 90% and some even at 100%. May return if cannot get help from seller,-1,Phone Functionality & Defects
